controller	idle_floor_config	num_cycles	wait_time	wait_time_interval	idle_time	idle_time_interval
Zoning	(2, 2, 4)	136	4.289772841055515	0.033070232897829135	0.5049015267961237	0.01281932985814027
Nearest	(2, 2, 4)	281	3.3424484812894755	0.028891304998532322	0.31994932400443205	0.011932184619997264
Random	(3, 5, 5)	104	4.447804719161286	0.037751670533666966	0.5925029937116689	0.012784128012163587
Zoning	(3, 5, 5)	118	4.29148963475289	0.03424263700295933	0.4500660592248418	0.012025007320132964
Nearest	(3, 5, 5)	252	3.4337742592623437	0.028380206333604073	0.3492854314669503	0.010377780209521998
Random	(4, 4, 6)	113	4.454900498358805	0.03516255092705277	0.5755782077288483	0.012322128614276489
Zoning	(4, 4, 6)	117	4.207367340464047	0.029138692480587966	0.46710772935640515	0.012204184773014784
Nearest	(4, 4, 6)	239	3.486452137498411	0.028870079259214424	0.3541003877183572	0.01204727487602212
Random	(1, 2, 4)	143	4.45267590853351	0.036512609740511695	0.6337599764856418	0.014479645906614332
Zoning	(1, 2, 4)	144	4.277761459224649	0.03346690808511164	0.5083660425727443	0.012207599528082546
Nearest	(1, 2, 4)	282	3.454281866479263	0.029427979402780264	0.3325475843747872	0.010966062490692333
Random	(2, 5, 6)	113	4.53287999236374	0.03604792847675386	0.579635820531487	0.011874540645937869
Zoning	(2, 5, 6)	99	4.264005605945071	0.03372472781435981	0.44373031623419434	0.011152137678845047
Nearest	(2, 5, 6)	247	3.594450128647914	0.02993387601859013	0.35620976866114884	0.011933895342351099
Random	(4, 5, 5)	129	4.414965395523354	0.034616103407658895	0.5773917011755916	0.01302609309954506
Zoning	(4, 5, 5)	109	4.344974437564308	0.029159952874249266	0.4428945519543146	0.011730501789190915
Nearest	(4, 5, 5)	293	3.4364348536146405	0.02854369336281563	0.35965280507324987	0.011406161385721975
Random	(4, 6, 6)	113	4.551557166132758	0.028615657321956093	0.5418279557382428	0.01286991559052569
Zoning	(4, 6, 6)	72	4.477109283864749	0.030555258678241437	0.39047302588443744	0.010720767200484932
Nearest	(4, 6, 6)	234	3.7180042148501267	0.032038850787722874	0.3780629109189902	0.012280284844251877
Random	(6, 6, 6)	72	4.720013517965674	0.0400980565927389	0.502994976982278	0.00923673086634239
Zoning	(6, 6, 6)	65	4.602165883679529	0.03075758748675204	0.37682430593199595	0.01090480837208163
Nearest	(6, 6, 6)	242	3.9018770222489887	0.030985670959403255	0.395813648207837	0.012758439338175926
Random	(1, 4, 4)	140	4.439948766313412	0.036157499024151926	0.6268140953262796	0.013881411010933478
Zoning	(1, 4, 4)	118	4.1729848220354535	0.03406291024109388	0.5057283385730299	0.0125547797270332
Nearest	(1, 4, 4)	297	3.3956929765639683	0.03196589460844481	0.34206414383724265	0.011134054237180621
Random	(5, 5, 5)	109	4.4967024551458215	0.03990639635068232	0.5648831682319982	0.011307932635215323
Zoning	(5, 5, 5)	106	4.392092246618112	0.03199355396346001	0.4380973026220684	0.010500270828124079
Nearest	(5, 5, 5)	268	3.533995688458732	0.031015266873997176	0.3682468639600642	0.011127271658793233
Random	(3, 4, 6)	120	4.437178554066125	0.030469730870992435	0.5784340398230353	0.011735746910170791
Zoning	(3, 4, 6)	132	4.157081063562132	0.029953979357116245	0.4754223413222709	0.011701760047328159
Nearest	(3, 4, 6)	277	3.4402664840853685	0.0307707678386282	0.35359796720182335	0.011403725669389318
Random	(3, 3, 4)	154	4.314090517902995	0.03850933040182056	0.6277296068126772	0.014186573737286037
Zoning	(3, 3, 4)	123	4.199633935752148	0.03329323950376275	0.5061680388874132	0.012303720947356274
Nearest	(3, 3, 4)	322	3.2383650447476966	0.028254855386758124	0.32706264202863805	0.010827792652222688
Random	(1, 3, 5)	141	4.462406913321254	0.03446104367040517	0.6184652243019985	0.013285833126394836
Zoning	(1, 3, 5)	137	4.095555425730018	0.03412997140883827	0.5242023600681038	0.01264894407895516
Nearest	(1, 3, 5)	279	3.4688782656897126	0.029067719005591942	0.3464052690536769	0.010957743220849041
Random	(3, 6, 6)	116	4.576782572760574	0.03868184790699994	0.5501438866741669	0.01336447143508478
Zoning	(3, 6, 6)	80	4.4185696091592686	0.03460243486087184	0.3967495161611989	0.012101655509816256
Nearest	(3, 6, 6)	255	3.670883491578449	0.028392953183656845	0.3709410434513557	0.012262209597911421
Random	(2, 3, 5)	140	4.422180479105429	0.031498001247020804	0.6158526437342468	0.013959467414593975
Zoning	(2, 3, 5)	142	4.130632495559689	0.03307608262107	0.5136332203214637	0.012219827058238259
Nearest	(2, 3, 5)	276	3.366012870932772	0.027866262288893433	0.3316288542716852	0.011189822572937085
Random	(1, 1, 2)	168	4.554864503487176	0.03425417068973509	0.6469756787459068	0.013055787175193415
Zoning	(1, 1, 2)	151	4.492073203244321	0.03574659600159766	0.5292591716343213	0.013033902311946394
Nearest	(1, 1, 2)	314	3.580032230680033	0.033375650762444586	0.327416940545618	0.010939301998521297
Random	(2, 4, 4)	136	4.391853064906913	0.03142296620147899	0.619680616479731	0.012536599137128979
Zoning	(2, 4, 4)	136	4.161831355163809	0.0267121207979841	0.4975656182981934	0.012485480379409131
Nearest	(2, 4, 4)	288	3.2848033660380014	0.025776103604431732	0.3308646329725427	0.011384926829725629
Random	(1, 1, 5)	135	4.577787531768291	0.03584568050114826	0.6258580112679012	0.012733483461277954
Zoning	(1, 1, 5)	135	4.3229844801918125	0.034145923602926405	0.5291491355772372	0.013625659144444304
Nearest	(1, 1, 5)	286	3.651111018586347	0.03377983962519294	0.3522576740608273	0.01051854291064173
Random	(1, 5, 5)	151	4.542945767974328	0.03432819731876268	0.5958132328729563	0.013077793694394371
Zoning	(1, 5, 5)	114	4.251665876869561	0.03897664000018476	0.46488733994405834	0.011749720705161077
Nearest	(1, 5, 5)	262	3.6010310798390965	0.031164477935099633	0.3631594845982629	0.01100692205450248
Random	(5, 6, 6)	91	4.6198861644328435	0.03513273319206347	0.5254234663816502	0.012540202554901132
Zoning	(5, 6, 6)	78	4.545931983928118	0.03104651471760036	0.38413594313059635	0.012348539195076353
Nearest	(5, 6, 6)	257	3.7591549007472502	0.035868256105074464	0.3875957063948236	0.012138955371056288
Random	(2, 2, 3)	162	4.37647946489305	0.030141918514452082	0.6321014795809148	0.013415450318149006
Zoning	(2, 2, 3)	131	4.339792421739702	0.031597566258056445	0.5038990359396344	0.012131646885333365
Nearest	(2, 2, 3)	287	3.346700809074014	0.029027809916289556	0.30612739856887444	0.010712347959392778
Random	(2, 2, 6)	115	4.521394720656054	0.03034983626001922	0.5909091425944327	0.013069261189020359
Zoning	(2, 2, 6)	118	4.240497347700446	0.030801367808010866	0.48628111170486044	0.011795346628793802
Nearest	(2, 2, 6)	262	3.5585554009283933	0.03480467537016963	0.3385146643604178	0.011271116261153503
Random	(2, 5, 5)	128	4.474435111399208	0.03783627418223894	0.5938239918095136	0.012965189300290385
Zoning	(2, 5, 5)	118	4.254889275930288	0.03376816106572151	0.4581422567607793	0.011955499937571097
Nearest	(2, 5, 5)	258	3.4678943599793777	0.03144111557903564	0.3447042822566512	0.011227880635098173
Random	(1, 2, 6)	131	4.562372505932631	0.03192308115660527	0.5979312614289729	0.013804233353282064
Zoning	(1, 2, 6)	128	4.237154737422338	0.03663611796545642	0.49470046524527794	0.011264443389442323
Nearest	(1, 2, 6)	251	3.696013557922083	0.03194798762503997	0.35663171662924054	0.010899897274656711
Random	(2, 6, 6)	108	4.599669251680235	0.034952039872640325	0.5616827928621007	0.013152120087995533
Zoning	(2, 6, 6)	88	4.384413810576985	0.03133486889746284	0.4026423572439879	0.011378748688168934
Nearest	(2, 6, 6)	241	3.749156143752687	0.03235274032405004	0.3667823394632124	0.011946006284591295
Random	(4, 4, 5)	134	4.4121725332031465	0.03602642325247264	0.5960611051955721	0.01187732334216872
Zoning	(4, 4, 5)	125	4.193054682578398	0.02921280254978751	0.4850663042773216	0.011970797300307092
Nearest	(4, 4, 5)	287	3.350407348251642	0.03175278468043425	0.3527301042935194	0.011393975338763539
Random	(1, 2, 3)	149	4.469372976655723	0.02945607250769276	0.6509126631240284	0.014143183030642598
Zoning	(1, 2, 3)	137	4.33820712979547	0.033423238609759535	0.5101211810684323	0.012057138773339967
Nearest	(1, 2, 3)	268	3.411094175110114	0.031578343855791106	0.3236811571448674	0.009969134738012095
Random	(1, 4, 6)	124	4.571469535766013	0.03289438371007629	0.5937935269539872	0.012711223650051985
Zoning	(1, 4, 6)	106	4.11178648002736	0.030517826254894798	0.4894219088186001	0.011453787554968245
Nearest	(1, 4, 6)	262	3.6210109349174475	0.029237586127903295	0.3696511983274522	0.009543697945378654
Random	(1, 3, 4)	147	4.423201028712146	0.03279649940366588	0.634270737094377	0.011694786244117922
Zoning	(1, 3, 4)	144	4.162979183390047	0.03940482437881318	0.5235581017663807	0.011817764899450918
Nearest	(1, 3, 4)	284	3.3879882582084027	0.028271621529149762	0.33838553948047695	0.011025224924164969
Random	(3, 3, 3)	127	4.310278312870043	0.03379620878946084	0.6301062144352455	0.013517804764897738
Zoning	(3, 3, 3)	148	4.25740963148883	0.027913943748594707	0.5085674970009002	0.012666192860816588
Nearest	(3, 3, 3)	310	3.2114913998721013	0.028671358240754174	0.3180920945360897	0.010878845410608193
Random	(3, 3, 6)	124	4.468202722757146	0.03192206862107289	0.5966217829088688	0.011723342224271002
Zoning	(3, 3, 6)	136	4.15019460544785	0.03620051920682466	0.49253331900096	0.012467196011601733
Nearest	(3, 3, 6)	246	3.4581566156151213	0.030105290267396244	0.34189248727370797	0.01126184138751737
Random	(3, 4, 5)	116	4.397563272144273	0.02971966727051535	0.6047622513507203	0.014196625095209884
Zoning	(3, 4, 5)	142	4.129128085956665	0.030797343441606784	0.49055444626715916	0.012358751219753059
Nearest	(3, 4, 5)	286	3.325011782506203	0.030484800582275352	0.3439747324460589	0.010887054605935531
Random	(2, 3, 4)	145	4.350836363793702	0.03737283631852239	0.623550930498922	0.015027405657916049
Zoning	(2, 3, 4)	140	4.166065086597609	0.0344896536483515	0.5174010370784451	0.013084465012329185
Nearest	(2, 3, 4)	312	3.2560999933196544	0.0263498437308226	0.3256397470720079	0.010333265521583458
Random	(1, 1, 4)	147	4.525792610022981	0.0399406173219917	0.6338432889338502	0.014636357198722803
Zoning	(1, 1, 4)	130	4.387204681144695	0.03137304935018617	0.5279839865944669	0.012426362898466797
Nearest	(1, 1, 4)	304	3.5128984277817468	0.0324237820919559	0.3477103206582242	0.011196650900707608
Random	(2, 4, 6)	137	4.4849016710455	0.03459280515390565	0.5893236629862216	0.012595136911630025
Zoning	(2, 4, 6)	123	4.123138638234372	0.033813017523246704	0.4828968164802821	0.012295036571636346
Nearest	(2, 4, 6)	234	3.527110871512228	0.02889860036815471	0.3418843709052565	0.010013860128341335
Random	(1, 1, 1)	144	4.620690027629117	0.0409729572866054	0.6554255204124106	0.012105428524479146
Zoning	(1, 1, 1)	163	4.567190127297181	0.03271093792714355	0.538810916457472	0.012696917213754159
Nearest	(1, 1, 1)	328	3.6887643861084944	0.029767468103598718	0.3411696468066764	0.010664209084664695
